ENCODED_MCT,TA_YM,HPSN_MCT_BZN_CD_NM,closure_probability,risk_score,risk_level,risk_type,priority,classification_confidence
9A27CDDD2A,202412,,0.029824736,2,Very Low,정상,normal,0.0
79F7BABD3E,202412,옥수,0.023953617,2,Very Low,정상,normal,0.0
3478DD65AA,202412,,0.028976886,2,Very Low,정상,normal,0.0
33FFBE73C4,202412,성수,0.020439701,2,Very Low,정상,normal,0.0
33EF2536AD,202412,,0.02597393,2,Very Low,정상,normal,0.0
D5CFCB32BA,202412,,0.0283618,2,Very Low,정상,normal,0.0
D5CE662890,202412,금남시장,0.024896627,2,Very Low,정상,normal,0.0
D5909AB680,202412,,0.02868089,2,Very Low,정상,normal,0.0
D4BD053ECB,202412,뚝섬,0.028671615,2,Very Low,정상,normal,0.0
D484C380BF,202412,금남시장,0.023044638,2,Very Low,정상,normal,0.0
D438843206,202412,한양대,0.028292974,2,Very Low,정상,normal,0.0
358F65FE30,202412,성수,0.02969558,2,Very Low,정상,normal,0.0
3573438877,202412,왕십리,0.02914897,2,Very Low,정상,normal,0.0
3530EB5DBA,202412,성수,0.026614353,2,Very Low,정상,normal,0.0
777CA00C62,202412,성수,0.025179567,2,Very Low,정상,normal,0.0
9AB9BE98E4,202412,성수,0.02957697,2,Very Low,정상,normal,0.0
9A9F63379E,202412,뚝섬,0.026970843,2,Very Low,정상,normal,0.0
794735AD42,202412,뚝섬,0.022127764,2,Very Low,정상,normal,0.0
79423CC5CA,202412,한양대,0.023956548,2,Very Low,정상,normal,0.0
78A451E785,202412,금남시장,0.025059981,2,Very Low,정상,normal,0.0
37FE3D6CC0,202412,성수,0.023462608,2,Very Low,정상,normal,0.0
378C662D8E,202412,성수,0.022462005,2,Very Low,정상,normal,0.0
376525721B,202412,금남시장,0.028784607,2,Very Low,정상,normal,0.0
D3965999F4,202412,금남시장,0.025112038,2,Very Low,정상,normal,0.0
389F10CE1E,202412,,0.023628881,2,Very Low,정상,normal,0.0
3864418FCC,202412,금남시장,0.02215768,2,Very Low,정상,normal,0.0
385823BD41,202412,성수,0.02649454,2,Very Low,정상,normal,0.0
38537E4B84,202412,금남시장,0.0257623,2,Very Low,정상,normal,0.0
382A324F7A,202412,행당,0.02190176,2,Very Low,정상,normal,0.0
D267FDAB6F,202412,,0.021820433,2,Very Low,정상,normal,0.0
39975534D9,202412,뚝섬,0.026964651,2,Very Low,정상,normal,0.0
767D03BC73,202412,,0.029744608,2,Very Low,정상,normal,0.0
9B6F07D54C,202412,성수,0.023582352,2,Very Low,정상,normal,0.0
781D674024,202412,성수,0.028364372,2,Very Low,정상,normal,0.0
77F053DC44,202412,성수,0.024512785,2,Very Low,정상,normal,0.0
77E24452D3,202412,성수,0.023515403,2,Very Low,정상,normal,0.0
3A286DF61F,202412,,0.023191733,2,Very Low,정상,normal,0.0
3AE0B97C20,202412,왕십리,0.02393886,2,Very Low,정상,normal,0.0
CFC3884DF7,202412,신금호,0.023886772,2,Very Low,정상,normal,0.0
CF7D4E4D69,202412,옥수,0.021565082,2,Very Low,정상,normal,0.0
CF11E9E059,202412,성수,0.025375735,2,Very Low,정상,normal,0.0
3CD5747A9B,202412,성수,0.026789265,2,Very Low,정상,normal,0.0
3C76B0425D,202412,,0.029860022,2,Very Low,정상,normal,0.0
CE35329FA0,202412,뚝섬,0.023549441,2,Very Low,정상,normal,0.0
CDDFB5390C,202412,뚝섬,0.024129037,2,Very Low,정상,normal,0.0
3D972997F9,202412,,0.023619331,2,Very Low,정상,normal,0.0
75F892EF1E,202412,뚝섬,0.027678598,2,Very Low,정상,normal,0.0
75F4B46777,202412,성수,0.028080372,2,Very Low,정상,normal,0.0
9CD0B652B8,202412,왕십리,0.029016914,2,Very Low,정상,normal,0.0
770A25491E,202412,성수,0.022050925,2,Very Low,정상,normal,0.0
76B71D3DF0,202412,왕십리,0.023584157,2,Very Low,정상,normal,0.0
CDAEDB0A25,202412,마장동,0.021602063,2,Very Low,정상,normal,0.0
CD4571800C,202412,,0.026358522,2,Very Low,정상,normal,0.0
CD17D7F552,202412,마장동,0.022870773,2,Very Low,정상,normal,0.0
3F3F64EAED,202412,뚝섬,0.02574338,2,Very Low,정상,normal,0.0
3F3922C8C3,202412,답십리,0.028920889,2,Very Low,정상,normal,0.0
CC85B20721,202412,,0.025651995,2,Very Low,정상,normal,0.0
CC3A3D392C,202412,금남시장,0.028475009,2,Very Low,정상,normal,0.0
4080EC9ECB,202412,마장동,0.02549652,2,Very Low,정상,normal,0.0
CA5F53A33F,202412,한양대,0.029053394,2,Very Low,정상,normal,0.0
4117EDDE9C,202412,마장동,0.028245594,2,Very Low,정상,normal,0.0
C9F99AA41B,202412,성수,0.02027157,2,Very Low,정상,normal,0.0
4257D2CFAA,202412,옥수,0.021530934,2,Very Low,정상,normal,0.0
424ABA9D67,202412,뚝섬,0.020800998,2,Very Low,정상,normal,0.0
42326C1AF5,202412,한양대,0.023406265,2,Very Low,정상,normal,0.0
43A4217D54,202412,,0.024363367,2,Very Low,정상,normal,0.0
438D6C2A0C,202412,금남시장,0.0222295,2,Very Low,정상,normal,0.0
74D5125FD6,202412,뚝섬,0.028954891,2,Very Low,정상,normal,0.0
9D63C0B760,202412,뚝섬,0.025927227,2,Very Low,정상,normal,0.0
7635F397CD,202412,,0.020518763,2,Very Low,정상,normal,0.0
4321CFDE5D,202412,,0.022938747,2,Very Low,정상,normal,0.0
C8892CAE05,202412,,0.02217337,2,Very Low,정상,normal,0.0
C87A5EFBD3,202412,신금호,0.025184723,2,Very Low,정상,normal,0.0
C83F9C3B91,202412,성수,0.024480093,2,Very Low,정상,normal,0.0
458600B5F4,202412,왕십리,0.021727191,2,Very Low,정상,normal,0.0
C6BCB34B2F,202412,왕십리,0.029699594,2,Very Low,정상,normal,0.0
46AEC08B5A,202412,뚝섬,0.024016904,2,Very Low,정상,normal,0.0
45F19425EF,202412,성수,0.021881804,2,Very Low,정상,normal,0.0
45E84CAA54,202412,신금호,0.028090177,2,Very Low,정상,normal,0.0
C5CAC5BC9E,202412,신금호,0.027551765,2,Very Low,정상,normal,0.0
C5C7C7B0FE,202412,뚝섬,0.02350409,2,Very Low,정상,normal,0.0
47AACE684D,202412,뚝섬,0.027544232,2,Very Low,정상,normal,0.0
73EAEB36C5,202412,,0.025014896,2,Very Low,정상,normal,0.0
73DBE0BFDF,202412,,0.022069085,2,Very Low,정상,normal,0.0
9E3D0E7F50,202412,뚝섬,0.021854565,2,Very Low,정상,normal,0.0
9E3A686B70,202412,뚝섬,0.025210528,2,Very Low,정상,normal,0.0
755DCC736B,202412,뚝섬,0.028582608,2,Very Low,정상,normal,0.0
4795D97F2B,202412,뚝섬,0.022426182,2,Very Low,정상,normal,0.0
479160DAA8,202412,마장동,0.026758537,2,Very Low,정상,normal,0.0
4774C089CA,202412,뚝섬,0.020822342,2,Very Low,정상,normal,0.0
474B033710,202412,뚝섬,0.022538327,2,Very Low,정상,normal,0.0
C4EB3CD558,202412,왕십리,0.025997227,2,Very Low,정상,normal,0.0
C3358FB0BB,202412,,0.026441477,2,Very Low,정상,normal,0.0
C30D7020C4,202412,,0.027449999,2,Very Low,정상,normal,0.0
4912143622,202412,장한평자동차,0.025565874,2,Very Low,정상,normal,0.0
48B6DB988C,202412,,0.025843736,2,Very Low,정상,normal,0.0
499F119A8A,202412,,0.027530164,2,Very Low,정상,normal,0.0
4996910EA9,202412,뚝섬,0.024529824,2,Very Low,정상,normal,0.0
7268E7807A,202412,마장동,0.021924831,2,Very Low,정상,normal,0.0
9F7E6E0B21,202412,,0.02744488,2,Very Low,정상,normal,0.0
9F42371A46,202412,성수,0.022476997,2,Very Low,정상,normal,0.0
C265B15B41,202412,금남시장,0.022904748,2,Very Low,정상,normal,0.0
4D039EA8B7,202412,마장동,0.021699337,2,Very Low,정상,normal,0.0
4CE2C74657,202412,,0.022902455,2,Very Low,정상,normal,0.0
4C8A0648B0,202412,뚝섬,0.028999856,2,Very Low,정상,normal,0.0
C18C547370,202412,금남시장,0.023970932,2,Very Low,정상,normal,0.0
C18835BA2E,202412,왕십리,0.024369443,2,Very Low,정상,normal,0.0
4E4F418B9C,202412,성수,0.024630094,2,Very Low,정상,normal,0.0
C1259FB5AB,202412,한양대,0.027888639,2,Very Low,정상,normal,0.0
C058744372,202412,,0.029446574,2,Very Low,정상,normal,0.0
4F2296203F,202412,마장동,0.022120565,2,Very Low,정상,normal,0.0
4FAC32FBDC,202412,성수,0.023258654,2,Very Low,정상,normal,0.0
A0ECC5DBE5,202412,뚝섬,0.022809792,2,Very Low,정상,normal,0.0
A0CE4F5DE8,202412,,0.021110544,2,Very Low,정상,normal,0.0
A0615EE5D9,202412,금남시장,0.027214956,2,Very Low,정상,normal,0.0
735E70DD2F,202412,뚝섬,0.029831028,2,Very Low,정상,normal,0.0
735CDC10F9,202412,뚝섬,0.021991989,2,Very Low,정상,normal,0.0
730914BE0E,202412,,0.020482719,2,Very Low,정상,normal,0.0
BF95976F07,202412,성수,0.022779973,2,Very Low,정상,normal,0.0
BF8AD0410C,202412,성수,0.02926968,2,Very Low,정상,normal,0.0
5099D60AF1,202412,성수,0.029966014,2,Very Low,정상,normal,0.0
5095698AC0,202412,,0.025057483,2,Very Low,정상,normal,0.0
BE98ECE2C2,202412,마장동,0.026322696,2,Very Low,정상,normal,0.0
51006614E2,202412,,0.020544093,2,Very Low,정상,normal,0.0
BE3EAEA415,202412,답십리,0.024717694,2,Very Low,정상,normal,0.0
BE1F11407F,202412,왕십리,0.0224236,2,Very Low,정상,normal,0.0
BE122C35E1,202412,,0.028996164,2,Very Low,정상,normal,0.0
BDD7EBEC25,202412,성수,0.022124717,2,Very Low,정상,normal,0.0
5183626392,202412,한양대,0.024490668,2,Very Low,정상,normal,0.0
535999101E,202412,한양대,0.021821532,2,Very Low,정상,normal,0.0
6FE0E66A8A,202412,왕십리,0.023215959,2,Very Low,정상,normal,0.0
A1EFA7F3A4,202412,금남시장,0.02157632,2,Very Low,정상,normal,0.0
A1A28A186C,202412,왕십리,0.026539275,2,Very Low,정상,normal,0.0
71E8C02B1A,202412,뚝섬,0.02916827,2,Very Low,정상,normal,0.0
52BE681A0A,202412,한양대,0.022984527,2,Very Low,정상,normal,0.0
520511D96C,202412,한양대,0.021760248,2,Very Low,정상,normal,0.0
BD7955F77D,202412,,0.026598668,2,Very Low,정상,normal,0.0
BC7E71B9C9,202412,뚝섬,0.029239034,2,Very Low,정상,normal,0.0
BC73C4C3E0,202412,왕십리,0.025431233,2,Very Low,정상,normal,0.0
BBE10BA891,202412,,0.026757576,2,Very Low,정상,normal,0.0
53F2CA13C6,202412,성수,0.024145333,2,Very Low,정상,normal,0.0
53CA4BAE0A,202412,한양대,0.02272824,2,Very Low,정상,normal,0.0
54BC20B0A0,202412,성수,0.024853317,2,Very Low,정상,normal,0.0
6E89CF4713,202412,,0.028029453,2,Very Low,정상,normal,0.0
6E8496E346,202412,,0.027571177,2,Very Low,정상,normal,0.0
A2F31AB139,202412,,0.027748685,2,Very Low,정상,normal,0.0
6FC1133E9A,202412,성수,0.023943016,2,Very Low,정상,normal,0.0
6FA8198679,202412,,0.026521824,2,Very Low,정상,normal,0.0
6F85E6F670,202412,성수,0.024322314,2,Very Low,정상,normal,0.0
7102ACD438,202412,옥수,0.021939795,2,Very Low,정상,normal,0.0
545BE56226,202412,뚝섬,0.02381678,2,Very Low,정상,normal,0.0
BAACCE3A2C,202412,장한평자동차,0.022034828,2,Very Low,정상,normal,0.0
55B960CBD0,202412,한양대,0.029364951,2,Very Low,정상,normal,0.0
5595AE45A8,202412,,0.026342697,2,Very Low,정상,normal,0.0
B9BF272ED9,202412,성수,0.020042768,2,Very Low,정상,normal,0.0
571F96C27E,202412,왕십리,0.023124514,2,Very Low,정상,normal,0.0
56B02A07FC,202412,한양대,0.020459512,2,Very Low,정상,normal,0.0
B8DFA92D86,202412,성수,0.0285673,2,Very Low,정상,normal,0.0
B8C1E9F4C6,202412,뚝섬,0.021558857,2,Very Low,정상,normal,0.0
57ECFF0227,202412,성수,0.026230132,2,Very Low,정상,normal,0.0
A43C78D6AE,202412,옥수,0.023303552,2,Very Low,정상,normal,0.0
A40A42D539,202412,,0.028987318,2,Very Low,정상,normal,0.0
6F17AD6277,202412,한양대,0.020759765,2,Very Low,정상,normal,0.0
577F82A787,202412,마장동,0.02308187,2,Very Low,정상,normal,0.0
B7E66CE21B,202412,,0.023771882,2,Very Low,정상,normal,0.0
B7958D77E3,202412,옥수,0.023203695,2,Very Low,정상,normal,0.0
B791125FD3,202412,금남시장,0.023771517,2,Very Low,정상,normal,0.0
5A9FD5F5CD,202412,뚝섬,0.02497134,2,Very Low,정상,normal,0.0
B638F301B1,202412,행당,0.026406167,2,Very Low,정상,normal,0.0
B5FA7D1201,202412,왕십리,0.028226638,2,Very Low,정상,normal,0.0
B5AD8350EE,202412,장한평자동차,0.0206478,2,Very Low,정상,normal,0.0
B5985767EC,202412,답십리,0.02731888,2,Very Low,정상,normal,0.0
5B86E12858,202412,,0.020770712,2,Very Low,정상,normal,0.0
5B3DE5F17F,202412,행당,0.021046605,2,Very Low,정상,normal,0.0
5B1438B461,202412,한양대,0.020743815,2,Very Low,정상,normal,0.0
5B110F468D,202412,,0.020678544,2,Very Low,정상,normal,0.0
B53EDBB2ED,202412,뚝섬,0.020139292,2,Very Low,정상,normal,0.0
B4AE01B8FB,202412,마장동,0.023417998,2,Very Low,정상,normal,0.0
B437763A97,202412,,0.021473879,2,Very Low,정상,normal,0.0
6C347DBCB1,202412,성수,0.027306996,2,Very Low,정상,normal,0.0
A4CF81DD03,202412,마장동,0.02806422,2,Very Low,정상,normal,0.0
A4B767188E,202412,,0.023923857,2,Very Low,정상,normal,0.0
A4B6E8F2A9,202412,금남시장,0.025545513,2,Very Low,정상,normal,0.0
6E584F4319,202412,한양대,0.024351744,2,Very Low,정상,normal,0.0
6E35613130,202412,성수,0.026991082,2,Very Low,정상,normal,0.0
6DFE8B7651,202412,성수,0.021032123,2,Very Low,정상,normal,0.0
B3CE00A387,202412,성수,0.021361688,2,Very Low,정상,normal,0.0
B3A7F2509A,202412,마장동,0.022247894,2,Very Low,정상,normal,0.0
B3628DE20B,202412,옥수,0.024243245,2,Very Low,정상,normal,0.0
5C57D59C97,202412,행당,0.02984871,2,Very Low,정상,normal,0.0
6B516F9C6C,202412,,0.020561025,2,Very Low,정상,normal,0.0
A66BAF7A4E,202412,,0.02852946,2,Very Low,정상,normal,0.0
6D30C7D218,202412,행당,0.026281603,2,Very Low,정상,normal,0.0
6D19A5E92A,202412,성수,0.022608312,2,Very Low,정상,normal,0.0
5BB5DF8D62,202412,행당,0.026804145,2,Very Low,정상,normal,0.0
B24D425CDE,202412,한양대,0.02017312,2,Very Low,정상,normal,0.0
B2240E407A,202412,성수,0.021384215,2,Very Low,정상,normal,0.0
5DA080BB02,202412,왕십리,0.026545277,2,Very Low,정상,normal,0.0
5D86802675,202412,,0.02090786,2,Very Low,정상,normal,0.0
5D68AB9C70,202412,뚝섬,0.022973549,2,Very Low,정상,normal,0.0
5D173C6BD3,202412,,0.027745644,2,Very Low,정상,normal,0.0
5C6A6CA90A,202412,성수,0.025293265,2,Very Low,정상,normal,0.0
B101875C3F,202412,한양대,0.029201582,2,Very Low,정상,normal,0.0
B0BF2F0AB2,202412,뚝섬,0.029458782,2,Very Low,정상,normal,0.0
B0A495C967,202412,왕십리,0.020330183,2,Very Low,정상,normal,0.0
B0292898CE,202412,마장동,0.023667544,2,Very Low,정상,normal,0.0
5F8D82CC87,202412,성수,0.023990752,2,Very Low,정상,normal,0.0
6A4747F757,202412,뚝섬,0.028903363,2,Very Low,정상,normal,0.0
5F4BD315F9,202412,,0.024133157,2,Very Low,정상,normal,0.0
B0177B88BD,202412,성수,0.024843726,2,Very Low,정상,normal,0.0
AF1096FAF2,202412,뚝섬,0.02113386,2,Very Low,정상,normal,0.0
6138A3EEB7,202412,행당,0.023169292,2,Very Low,정상,normal,0.0
612C103359,202412,왕십리,0.026860338,2,Very Low,정상,normal,0.0
605655C22D,202412,왕십리,0.029487392,2,Very Low,정상,normal,0.0
6010892CCE,202412,성수,0.027802808,2,Very Low,정상,normal,0.0
AEE017222D,202412,뚝섬,0.028851975,2,Very Low,정상,normal,0.0
AE9390EB40,202412,마장동,0.022684772,2,Very Low,정상,normal,0.0
AE73D0174A,202412,뚝섬,0.025072847,2,Very Low,정상,normal,0.0
ADF92BAABD,202412,성수,0.028326757,2,Very Low,정상,normal,0.0
ADE05152B3,202412,,0.024621297,2,Very Low,정상,normal,0.0
622D27CE49,202412,답십리,0.022259582,2,Very Low,정상,normal,0.0
61811034C2,202412,,0.020366432,2,Very Low,정상,normal,0.0
693A6576E9,202412,성수,0.023979956,2,Very Low,정상,normal,0.0
A8709C1FC5,202412,,0.028089175,2,Very Low,정상,normal,0.0
6B1134ACB2,202412,,0.027412305,2,Very Low,정상,normal,0.0
6A74F1538A,202412,뚝섬,0.026511485,2,Very Low,정상,normal,0.0
AD5F5FFA6F,202412,왕십리,0.020858292,2,Very Low,정상,normal,0.0
ACEF75732F,202412,왕십리,0.026442802,2,Very Low,정상,normal,0.0
64632B784A,202412,,0.024284478,2,Very Low,정상,normal,0.0
ACC89DAC44,202412,마장동,0.022228956,2,Very Low,정상,normal,0.0
AB9E1046C2,202412,,0.020078013,2,Very Low,정상,normal,0.0
65D60A05BA,202412,뚝섬,0.02045943,2,Very Low,정상,normal,0.0
64E401B0CC,202412,,0.025618335,2,Very Low,정상,normal,0.0
AB68D92311,202412,마장동,0.022605684,2,Very Low,정상,normal,0.0
AAB23F8C3E,202412,,0.021032102,2,Very Low,정상,normal,0.0
AA673185F3,202412,한양대,0.029482855,2,Very Low,정상,normal,0.0
66A3F67041,202412,신금호,0.02620385,2,Very Low,정상,normal,0.0
65EB7F45A2,202412,,0.025490426,2,Very Low,정상,normal,0.0
AA351B2BFF,202412,뚝섬,0.024861176,2,Very Low,정상,normal,0.0
AA24604161,202412,행당,0.029821908,2,Very Low,정상,normal,0.0
A9F6CC9185,202412,답십리,0.02796948,2,Very Low,정상,normal,0.0
6780FF33B7,202412,답십리,0.024500256,2,Very Low,정상,normal,0.0
A8934A6565,202412,금남시장,0.023075378,2,Very Low,정상,normal,0.0
68F1BBE833,202412,답십리,0.022207435,2,Very Low,정상,normal,0.0
68E9B3CBB0,202412,왕십리,0.025691146,2,Very Low,정상,normal,0.0
68B6CAE65F,202412,금남시장,0.027879728,2,Very Low,정상,normal,0.0
68308F2746,202412,마장동,0.028054323,2,Very Low,정상,normal,0.0
6823A37A44,202412,금남시장,0.024473576,2,Very Low,정상,normal,0.0
FEB83042A5,202412,왕십리,0.024502063,2,Very Low,정상,normal,0.0
FEAD704455,202412,,0.026821408,2,Very Low,정상,normal,0.0
01CCBE28E0,202412,왕십리,0.029902514,2,Very Low,정상,normal,0.0
018DD7E495,202412,금남시장,0.021223273,2,Very Low,정상,normal,0.0
01744C5370,202412,성수,0.02771694,2,Very Low,정상,normal,0.0
FF39E0223D,202412,왕십리,0.022706067,2,Very Low,정상,normal,0.0
FF37DA45D4,202412,한양대,0.02343416,2,Very Low,정상,normal,0.0
FF14F559B9,202412,한양대,0.021687731,2,Very Low,정상,normal,0.0
00A2CF886A,202412,왕십리,0.02842244,2,Very Low,정상,normal,0.0
0050D68B18,202412,성수,0.024389386,2,Very Low,정상,normal,0.0
02EECADFE6,202412,뚝섬,0.016880376,1,Very Low,정상,normal,0.0
037D7CDBAE,202412,옥수,0.018729944,1,Very Low,정상,normal,0.0
03A222EE9D,202412,한양대,0.010672097,1,Very Low,정상,normal,0.0
FD3AE857A6,202412,성수,0.017630072,1,Very Low,정상,normal,0.0
FD67E697FF,202412,마장동,0.014223831,1,Very Low,정상,normal,0.0
FDAA673A8F,202412,왕십리,0.010215966,1,Very Low,정상,normal,0.0
FDC922ABCE,202412,한양대,0.011428851,1,Very Low,정상,normal,0.0
0220D6AA93,202412,왕십리,0.01424816,1,Very Low,정상,normal,0.0
022FF198C7,202412,답십리,0.019617198,1,Very Low,정상,normal,0.0
002816BA73,202412,마장동,0.016726783,1,Very Low,정상,normal,0.0
01DB89157C,202412,한양대,0.012677799,1,Very Low,정상,normal,0.0
FE0080F280,202412,마장동,0.016145948,1,Very Low,정상,normal,0.0
FE826E7775,202412,금남시장,0.014501985,1,Very Low,정상,normal,0.0
FEC2FCF4DA,202412,,0.017001767,1,Very Low,정상,normal,0.0
68EF8A24E8,202412,금남시장,0.0178161,1,Very Low,정상,normal,0.0
A8B5572DE8,202412,,0.017941678,1,Very Low,정상,normal,0.0
A9242223C7,202412,한양대,0.01746413,1,Very Low,정상,normal,0.0
A973A20431,202412,옥수,0.016049767,1,Very Low,정상,normal,0.0
AA00E76A54,202412,,0.010695866,1,Very Low,정상,normal,0.0
667F7D3E48,202412,,0.014729555,1,Very Low,정상,normal,0.0
66A39F4442,202412,왕십리,0.014812292,1,Very Low,정상,normal,0.0
66BFBD2ADE,202412,성수,0.016987737,1,Very Low,정상,normal,0.0
AA8C19329D,202412,성수,0.010745579,1,Very Low,정상,normal,0.0
AB86B46958,202412,금남시장,0.019909032,1,Very Low,정상,normal,0.0
055A2785B9,202412,옥수,0.013852909,1,Very Low,정상,normal,0.0
056644D0B0,202412,장한평자동차,0.013174795,1,Very Low,정상,normal,0.0
05FEB1D6F5,202412,,0.01870997,1,Very Low,정상,normal,0.0
0616E5FFD3,202412,금남시장,0.014265705,1,Very Low,정상,normal,0.0
FCA52160AF,202412,,0.012285333,1,Very Low,정상,normal,0.0
FCC34C30CB,202412,,0.015269938,1,Very Low,정상,normal,0.0
03A4C45CEB,202412,왕십리,0.014018712,1,Very Low,정상,normal,0.0
03BE2D577F,202412,성수,0.019444825,1,Very Low,정상,normal,0.0
0400611A92,202412,,0.011130297,1,Very Low,정상,normal,0.0
04BACBFB49,202412,금남시장,0.010333437,1,Very Low,정상,normal,0.0
04F03995B9,202412,성수,0.017070014,1,Very Low,정상,normal,0.0
64B27F3594,202412,행당,0.0155613385,1,Very Low,정상,normal,0.0
64DD526761,202412,왕십리,0.011820386,1,Very Low,정상,normal,0.0
65199A38DE,202412,장한평자동차,0.01299166,1,Very Low,정상,normal,0.0
655851E372,202412,,0.01711008,1,Very Low,정상,normal,0.0
ABD0A001AF,202412,성수,0.015431789,1,Very Low,정상,normal,0.0
ABD2B4F420,202412,성수,0.010447531,1,Very Low,정상,normal,0.0
AC6B3827B8,202412,마장동,0.015177499,1,Very Low,정상,normal,0.0
AC70EA0FCD,202412,금남시장,0.016080754,1,Very Low,정상,normal,0.0
AC8D66E0C8,202412,마장동,0.012091298,1,Very Low,정상,normal,0.0
AC98B923AE,202412,행당,0.019752698,1,Very Low,정상,normal,0.0
066E49F118,202412,왕십리,0.017099954,1,Very Low,정상,normal,0.0
072ED18558,202412,,0.018199032,1,Very Low,정상,normal,0.0
FBAAA9652B,202412,한양대,0.012759565,1,Very Low,정상,normal,0.0
FBDA2A8798,202412,옥수,0.011041788,1,Very Low,정상,normal,0.0
FBE5899725,202412,,0.015190676,1,Very Low,정상,normal,0.0
FC4D2DC52C,202412,성수,0.016305989,1,Very Low,정상,normal,0.0
FC69270591,202412,왕십리,0.013908951,1,Very Low,정상,normal,0.0
FC9A5609D6,202412,성수,0.012170979,1,Very Low,정상,normal,0.0
052FDFE33E,202412,왕십리,0.018297818,1,Very Low,정상,normal,0.0
05354D332D,202412,왕십리,0.018673316,1,Very Low,정상,normal,0.0
63F736E9EB,202412,,0.016487295,1,Very Low,정상,normal,0.0
